rankdate,Mkt_5,Mkt_3,Mkt_1_5,LLTG_1_5,HLTG_1_5,LLTG_1_3,HLTG_1_3,LLTG_error,HLTG_error,PMO_1_5,PMO_1_3,PMO_error
200101,0.12617150064406646,-0.08297355685765859,-0.554688014920168,-0.022205876744430753,-3.8878314273215695,-0.21979149463338035,-2.655354177146462,-0.044754564719131,-0.287772143413218,3.8656255505771386,2.4355626825130816,0.243017578694087
200102,0.22887441147882331,0.036694669084758255,-0.05889291040679798,-0.09506845149143994,-2.2873603506819253,-0.3093013057040955,-1.7063521049096912,0.014726087862234,-0.326054615423685,2.1922918991904856,1.3970507992055958,0.34078070328591903
200103,0.3207694504860194,0.09898492146528998,0.33496207818180057,0.034040027423728025,-1.1863373028967428,-0.21281997369111505,-0.967339758943553,0.0077280622694247,-0.310421474751058,1.2203773303204708,0.7545197852524379,0.3181495370204827
200104,0.2531809209930723,-0.006040010752366754,-0.058543726185612516,-0.26217914741167264,-2.136364372320853,-0.39934438475517253,-1.5739904392466653,0.0224569724103015,-0.250201249600821,1.8741852249091806,1.1746460544914927,0.2726582220111225
200105,0.21126937073440225,-0.0024579055740827603,-0.039251228555153256,-0.13287724726279646,-2.005128606053708,-0.27982414514262693,-1.4669995199764891,0.0359306462235797,-0.27695510198324,1.8722513587909118,1.1871753748338623,0.31288574820681975
200106,0.22859531795413396,0.03663991120795376,0.01923901601295222,-0.045048315371673475,-1.9672421775460966,-0.2614244753560149,-1.486928267933101,0.0274526645661065,-0.251672817195082,1.9221938621744232,1.2255037925770862,0.2791254817611885
200107,0.245134705907213,0.016666181098308558,0.046375227026943744,-0.16437311309559147,-1.6615308838258633,-0.4375206297159742,-1.3611280300601936,0.0371079186297484,-0.222102578042035,1.497157770730272,0.9236074003442194,0.2592104966717834
200108,0.33065820333510393,0.08015642020088436,0.38861925755315496,0.009094857674571327,-0.8399490599644763,-0.33610503944537595,-0.8544959798169531,0.0386215930936731,-0.190990781495987,0.8490439176390476,0.5183909403715772,0.2296123745896601
200109,0.4458540351931014,0.19646108602927825,0.7800166919216285,0.1587846520627816,0.1824154913804367,-0.33276524236601346,-0.2871385708422629,0.0350711297091999,-0.132943194531241,-0.023630839317655083,-0.04562667152375055,0.1680143242404409
200110,0.4548671712695324,0.18664409298082557,0.8087487009322982,0.3929391594078262,-0.03194624464712301,-0.09851653825047091,-0.33251919633620175,0.0325464978674483,-0.144981539394071,0.42488540405494923,0.23400265808573084,0.17752803726151928
200111,0.4024867364306856,0.15789274079048074,0.6250993655423115,0.44391177135614335,-0.4369377066383885,-0.05519169118258624,-0.5582604959664784,-0.0017112003708103,-0.105713236269253,0.8808494779945318,0.5030688047838922,0.1040020358984427
200112,0.39558873297478414,0.17476191585245412,0.5752829936554651,0.38839003296937824,-0.42044297714428064,-0.06983415718057781,-0.5510477369396275,-0.0039531614425471,-0.136872824138672,0.8088330101136589,0.48121357975904966,0.1329196626961249
200201,0.430885028898996,0.16395203806459757,0.6793888407868436,0.45869916148417506,-0.1636987793206366,-0.10520781877642146,-0.4389448538692622,-0.0104056640318001,-0.138374443767993,0.6223979408048117,0.3337370350928407,0.1279687797361929
200202,0.4387189268270358,0.20828433161110055,0.7907067654325384,0.37536229581712977,0.6272906786784698,-0.15328083064987585,0.08632538305111712,-0.0241592134200867,-0.0845789623292232,-0.25192838286134,-0.23960621370099297,0.0604197489091365
200203,0.40786189295399783,0.14746729118307603,0.5945054683022414,0.197546473732373,0.08422668160436075,-0.29368628717059386,-0.29147273855820144,0.0054105590728577,-0.0941543106744491,0.11331979212801224,-0.002213548612392424,0.0995648697473068
200204,0.497795308356529,0.17281050919806373,0.9166159227610982,0.6711893584418822,0.7849577098897635,-0.009049980091898668,0.09598114305486556,0.0106369556021994,-0.0961280157357402,-0.11376835144788133,-0.10503112314676423,0.10676497133793961
200205,0.5465744037515751,0.2206275970722681,1.0833748731393953,0.6379727502546338,1.1571079880770845,-0.016073284145365033,0.41540834232708,-0.0265144530014119,-0.0793224038080992,-0.5191352378224506,-0.43148162647244503,0.0528079508066873
200206,0.6045668119976946,0.3049398708239126,1.4657950418596428,0.954968349047321,1.900536703595617,0.19246681853377187,0.8764608411611928,-0.0221168090789651,-0.054139242537941,-0.9455683545482961,-0.6839940226274209,0.0320224334589759
200207,0.6568657222002351,0.4319884534445491,1.8648342811463374,1.530930474575472,2.4415962233812443,0.5285261167864564,1.2559602569035078,-0.0281993127455626,-0.052152746459269,-0.9106657488057723,-0.7274341401170513,0.0239534337137064
200208,0.6604744651277483,0.4180950606163586,1.8822019782113182,1.7098555596395717,2.6266594660783604,0.6260555914552512,1.37007644882264,-0.0418563980924724,-0.0575300719519468,-0.9168039064387887,-0.7440208573673888,0.0156736738594744
200209,0.8057602144689214,0.5339142382539682,2.460834479448663,2.3659643028115607,3.239285794339407,0.9944602353469676,1.7014870836333578,-0.0321347203144636,-0.0539734511854582,-0.8733214915278462,-0.7070268482863902,0.021838730870994603
200210,0.7590753920032101,0.44056262072901314,2.2285000249107516,1.7518075041610526,2.736206291911213,0.5952755517997864,1.3643078387625431,-0.0260671237825785,-0.049127605555143,-0.9843987877501605,-0.7690322869627567,0.0230604817725645
200211,0.6489758398446576,0.42061913499180925,2.020098643642532,1.4462885734478523,2.146519340729449,0.4219766083825682,1.0561655714664306,-0.0116205545265383,-0.0371105004539793,-0.7002307672815968,-0.6341889630838624,0.025489945927441002
200212,0.6993700499667139,0.4788801105780719,2.3697532879549303,1.69108793991156,2.7919240908834198,0.6203765072522465,1.490935173051375,-0.0163637801180714,-0.0333166243441449,-1.1008361509718598,-0.8705586657991284,0.016952844226073502
200301,0.658776620820926,0.541814389327278,2.4760904839312654,1.9539312139184757,2.655092748083938,0.7956398795997679,1.4949130683514777,-0.0245353646464605,-0.0542673541276776,-0.7011615341654625,-0.6992731887517099,0.0297319894812171
200302,0.652377857543349,0.5557111223992186,2.552807711347828,2.297900843429573,2.5150335755080557,1.052240803766054,1.4071899158243415,0.0186178007506725,0.020711945817146,-0.2171327320784826,-0.3549491120582875,-0.002094145066473499
200303,0.6316108341012514,0.5643285604922123,2.4967759782723893,2.261805786233097,2.3126482316738333,1.0154032076297606,1.248033393321942,0.0472021309326121,0.015965894010478,-0.05084244544073613,-0.23263018569218152,0.0312362369221341
200304,0.6020215262446511,0.4977240604481612,2.1615606697669536,1.9972582377338686,2.0788515575478237,0.8062365531218543,0.9868311697412802,0.0487330407226652,0.0291341493449578,-0.08159331981395512,-0.18059461661942589,0.019598891377707397
200305,0.5641364874516016,0.4046622822425414,1.944918765350769,1.6617107136026532,1.8750971363489453,0.5531912497922601,0.8363746593344725,0.0472368180657363,0.0359026130189993,-0.21338642274629205,-0.28318340954221244,0.011334205046736996
200306,0.4662395927851313,0.38805736341910924,1.811130817201885,1.5865601930662454,1.8075911408962837,0.5712269354866978,0.8181123714210482,0.0460556245577784,0.0478667867061138,-0.2210309478300383,-0.24688543593435042,-0.0018111621483353976
200307,0.42988686305712087,0.3632945703211201,1.6606124206455775,1.7911577232596234,1.4187024454631318,0.7828705966515901,0.5793079177295015,0.050832163250555,0.0473750456231911,0.37245527779649157,0.20356267892208857,0.0034571176273638995
200308,0.415769642728933,0.36336871644560464,1.5836135111822611,1.8214557727152698,1.1038274069302232,0.7792987243849365,0.38309267275517833,0.0346429178499671,0.0359891329169467,0.7176283657850466,0.3962060516297582,-0.0013462150669796003
200309,0.3216000200572403,0.39176930109102037,1.619461437661396,1.8680935021438119,1.2643578809486282,0.8340696310695621,0.5714368400490144,0.0208228399428578,0.0330636307685566,0.6037356211951836,0.2626327910205477,-0.012240790825698795
200310,0.058622191387102396,0.36963934425665473,1.208395469535665,1.5566896454069692,0.775269283815616,0.6878754414018877,0.3738539832472952,0.028063920480374,0.0329728883028529,0.7814203615913532,0.31402145815459254,-0.004908967822478901
200311,-0.04632373577664246,0.3766402011477294,1.1097533352283329,1.553156011866372,0.6791970873601523,0.7692008356590889,0.47787635623459346,0.0326174514161718,0.010102735029277,0.8739589245062198,0.29132447942449546,0.022514716386894798
200312,-0.06880852623760941,0.3429664029677672,0.9613539751683319,1.2306415975967924,0.6082870295495922,0.5718629691826789,0.43063821768071464,0.000364785475856,0.0250769037711181,0.6223545680472001,0.14122475150196423,-0.0247121182952621
200401,-0.1722298712464687,0.33938732736548655,0.7486302101580842,1.0712987033923225,0.2319203154598765,0.5831471681596712,0.2965307052470501,-6.02331074683272e-05,-0.0048435579846278,0.8393783879324459,0.28661646291262105,0.004783324877159473
200402,-0.29310982073323827,0.3099573472970454,0.5657715623159819,0.9090744155351362,0.08658098383505397,0.5833586415953878,0.22189492606262173,0.0306774597489625,-0.0561983562206021,0.8224934317000823,0.361463715532766,0.08687581596956459
200403,-0.19914101411926696,0.3335474082512747,0.6969189028740588,1.0626689822663515,0.27498533616265886,0.6476684193113347,0.3126005098974775,0.0484003502631096,-0.055365055860454,0.7876836461036927,0.33506790941385717,0.10376540612356361
200404,-0.07072669560519328,0.39712867073821284,0.980115127063503,1.2186604438459179,0.6867908471761287,0.68602480324243,0.4461493466066469,0.0285515322851557,-0.0621242655057413,0.5318695966697892,0.23987545663578308,0.090675797790897
200405,-0.019099012104559138,0.42137218196399834,1.0382917631417554,1.4093389781647465,0.5451944909198467,0.7677827940478629,0.3396524797888438,0.0413370796791565,-0.0822019763735031,0.8641444872448998,0.4281303142590191,0.12353905605265961
200406,-0.043504374608481035,0.385134570862924,0.8538780748101751,1.3008133378466187,0.4313674105609114,0.744596371856906,0.2908893107198098,0.0426404841242434,-0.0717345309102122,0.8694459272857074,0.4537070611370962,0.1143750150344556
200407,0.07354149900509255,0.39125524604557727,1.1064803464630937,1.313513384320185,0.8715228237747477,0.7725113237002655,0.5548626636637959,0.0180406731131051,-0.0758241137598562,0.4419905605454373,0.21764866003646965,0.0938647868729613
200408,0.10186977144435978,0.4000822086391119,1.1609802993724028,1.326262032382278,0.9661695315783423,0.7487160286269798,0.6238287772703064,0.0321700078272578,-0.123017529900563,0.36009250080393573,0.12488725135667345,0.1551875377278208
200409,0.1258146401536563,0.4197454173949208,1.0752046233361803,1.4736865045719223,0.7818225390437521,0.8947993861255878,0.6134574658653287,0.0257646208744949,-0.0791505064460762,0.6918639655281702,0.28134192026025917,0.1049151273205711
200410,0.07968455638573077,0.4276761107746777,0.8128984682859355,1.2885733932582852,0.519067979933506,0.8441712987104923,0.6035780542786024,0.0416088420084312,-0.0822416994626545,0.7695054133247793,0.2405932444318899,0.1238505414710857
200411,0.08811285878389585,0.32996640639980596,0.5698983339186465,1.151201595026104,0.27594245183509236,0.7802236688772091,0.5217276432867748,0.02841073241701,-0.0694600677260222,0.8752591431910117,0.2584960255904343,0.0978708001430322
200412,0.0816350123084239,0.29098601136395824,0.46062911055861927,1.0519882949141426,0.07501495518463415,0.7259298539896379,0.354581455606024,0.0339442974360077,-0.0638234637853526,0.9769733397295084,0.37134839838361394,0.0977677612213603
200501,0.07064468752094315,0.2536529524642848,0.47597602650856097,1.1399989671215762,0.23260787711441772,0.9084678818157416,0.4739379981567049,0.0208202684628629,-0.0732552298903522,0.9073910900071585,0.43452988365903666,0.0940754983532151
200502,0.0824150188004629,0.209323725457085,0.26510846831275775,0.7622380272596047,0.1576829189072791,0.7375162988409127,0.4199909172879545,-0.0331934324061897,-0.134155893426323,0.6045551083523255,0.31752538155295823,0.1009624610201333
200503,0.1612463256297076,0.21591399614941542,0.5024135324231946,0.9858504783016044,0.5438560731490836,0.7971724838427683,0.5953340808987986,-0.0345620772464534,-0.131721519997558,0.44199440515252086,0.2018384029439697,0.09715944275110458
200504,0.2066162998478235,0.2913745259621813,0.8384731974376984,1.2219389948674557,1.0413224410956459,0.9340644619399517,0.8859917064834786,-0.0392205535291957,-0.188550233081246,0.18061655377180985,0.04807275545647316,0.1493296795520503
200505,0.08677964504165231,0.27777610623285365,0.6746743237521907,1.204847818311932,0.6278944711621589,0.942636078230239,0.6768734742165599,-0.0367348753418343,-0.222628042073493,0.5769533471497731,0.2657626040136791,0.18589316673165868
200506,0.023178736075074542,0.18463000642305996,0.47644702375402065,1.0442670816039459,0.5764679465118937,0.8490163734361389,0.651965547419357,-0.0469526767139713,-0.210108083167958,0.4677991350920522,0.19705082601678192,0.1631554064539867
200507,0.04875279933932349,0.12868284025501375,0.36270265164458154,1.0054734957936695,0.2743647519127538,0.7235764111902354,0.3416065087087976,-0.0574185454522794,-0.218179727611141,0.7311087438809157,0.3819699024814378,0.1607611821588616
200508,0.010894801861627099,0.14519990528982546,0.4263003490600022,1.1429830335640472,0.2866052303962736,0.815623513282038,0.38080369830387156,-0.0589157837423201,-0.194168382403447,0.8563778031677736,0.4348198149781664,0.1352525986611269
200509,0.08805738977836154,0.031324226950075404,0.4569772366733973,1.094105602653988,0.29391849924849545,0.7277979961245313,0.2300954476851439,-0.0505434848965108,-0.161322932488952,0.8001871034054925,0.49770254843938744,0.11077944759244118
200510,0.14702359065374027,-0.15195741408132651,0.4319527330789408,1.3032644272418017,0.376277325086652,0.8313983825913397,0.22477710081711075,-0.0486156278512527,-0.171532631338806,0.9269871021551497,0.6066212817742289,0.1229170034875533
200511,0.11259739735453164,-0.27997964283112486,0.18888090310209432,1.177268871236021,0.002389482506975238,0.7150672379765901,-0.12107442279194813,-0.0423051926360479,-0.141479787346733,1.1748793887290458,0.8361416607685382,0.0991745947106851
200512,0.17419594000318891,-0.261444184058363,0.28552780951418755,1.140257736060641,0.0980814722455676,0.6883174357372739,-0.13059146163025442,-0.0509816821669692,-0.166207870870987,1.0421762638150733,0.8189088973675283,0.11522618870401781
200601,0.15391419264768902,-0.3813749287481938,-0.041020793517796944,0.664161969260761,-0.3590183207465479,0.3594991148061679,-0.4225887964333995,-0.0654882985479608,-0.161565799271444,1.0231802900073088,0.7820879112395674,0.09607750072348319
200602,0.19301215863605026,-0.4852895631273033,-0.10347565309434284,0.5162058174852945,-0.16961692702321599,0.18477134600548856,-0.3789768248908497,-0.07381876907209,-0.170011290329697,0.6858227445085104,0.5637481708963383,0.096192521257607
