date,rankdate,LTG,lag_LTG,delta_LTG,Mkt,SMB,HML,RMW,CMA,f_SMB,f_HML,f_RMW,f_CMA,Mkt_1_5,SMB_1,SMB_2,SMB_3,SMB_4,SMB_5,HML_1,HML_2,HML_3,HML_4,HML_5,RMW_1,RMW_2,RMW_3,RMW_4,RMW_5,CMA_1,CMA_2,CMA_3,CMA_4,CMA_5,SMB_1_5,HML_1_5,RMW_1_5,CMA_1_5
1982-10-29,198210,0.125903905708454,,,0.11210651018372869,0.031149967645090246,-0.053072579336787114,0.004988076730119018,0.024077006165334047,0.161344469640117,-0.0410099938882638,-0.0297351747682265,-0.207628850208682,0.7433449767360143,0.1717546049369525,0.10489199454364245,0.07238402547850013,0.06980988010626327,0.149776602079576,0.08381106373293905,0.2631439466794459,0.39738547986673567,0.3878667744621745,0.5148453329048189,-0.07988123112784692,-0.12139326239961881,-0.09472662160391765,-0.1596877187662101,-0.22080111523563353,0.1352242904245195,0.22839909073950876,0.25137843786715414,0.36350049865399064,0.39075962327372954,0.5454909017431236,1.553436187741896,-0.6399414035630052,1.2952490579550626
1982-11-30,198211,0.126941924461996,,,0.050637029092581304,0.013275446587362351,-0.013240835262261837,-0.04254431502969004,0.007288128335008576,0.127468419351468,-0.0957466046500558,0.007175418193693,-0.197022455146349,0.6176912550360096,0.15164197104649316,0.08976197975699612,0.06514935923782642,0.05436422356906322,0.1373445957857696,0.06267184340553371,0.31076015516177163,0.39403324463274925,0.41980795244445474,0.5428012036721184,-0.03642734738720054,-0.08411764774750743,-0.09719951979037975,-0.12613587956325786,-0.1732921465100486,0.15521253209147876,0.2305812282921152,0.26006423120917943,0.3519304794399727,0.3731181130912921,0.47788811537858267,1.6310174710816427,-0.4876721446349851,1.2987492237906495
1982-12-31,198212,0.12646118576254,0.134847761374666,-0.0083865756121263,0.014405737307601267,0.04191543929692457,-0.017776606627764206,0.008591198370822261,0.02559176980636148,0.126013529708569,-0.0920182557662955,0.0303094021443305,-0.195605458363947,0.6712469241047415,0.11365894378321018,0.05846100300226523,0.029962510577319443,0.021500025577170095,0.07706269955826178,0.10520442683495537,0.3214646016900275,0.40191681992223266,0.45165550693214196,0.5398023591426365,-0.0569808773495036,-0.08996593569711142,-0.11909224551605795,-0.13891835962497803,-0.21212256838189353,0.13495054993826303,0.1943898070107985,0.21478965076377818,0.32451530678129764,0.34117285343798687,0.2899159751506686,1.718564220351767,-0.5822731487100697,1.1450483581344986
1983-01-31,198301,0.125674508832633,0.137855580848258,-0.0121810720156249,0.040992220031070725,-0.006002431458202648,0.0515361579578794,-0.06044178083695381,0.019578380019276868,0.120976808560879,-0.0905778117105795,0.0291012406009805,-0.191715729388468,0.674151965110854,0.08001848707699227,0.07524610587100514,0.018779352477299564,0.02684410697132086,0.08750954000846496,0.12701250390385854,0.2649524715556595,0.3386910979948868,0.39034351961090746,0.4927835382791791,0.008686987375184498,-0.027879244958306484,-0.08221623728485211,-0.10722968125834086,-0.1276965930171163,0.16732742441474757,0.14173906365016026,0.18390048486763338,0.2990638317538914,0.34793653691625104,0.27653123718487815,1.5244762295155692,-0.31395252278673785,1.0788327812585252
1983-02-28,198302,0.126090653028456,0.135460844289983,-0.009370191261527,0.02976751832290542,0.03883623280123081,-0.02586086290222731,0.01591173059668978,-0.01911921856910682,0.0399835401111736,0.180502927325356,-0.100460707526372,-0.0523133528743239,0.6947837917217254,0.012114598714327848,0.02998004910045696,-0.026153332369134738,-0.03597071545464207,0.02120633945418418,0.22958224804188665,0.28911836670918034,0.3626249809797561,0.39363912218085667,0.515592320061667,-0.018213608473608645,-0.01868331009586966,-0.10785073373111864,-0.14257549741238904,-0.1496231853192373,0.20758803807095275,0.20382814080028222,0.19501698508840679,0.31319776166875557,0.3595177158248409,0.002190563460635068,1.6974548053359906,-0.40941083305345244,1.2141975949731865
1983-03-31,198303,0.126909140053929,0.13408754781679,-0.0071784077628612,0.034090267201119705,0.04572593167771588,-0.022297348566736118,0.02017664476256409,0.0027742196844828923,0.0577605410597665,0.135693408604261,-0.175788654543885,-0.113705850840927,0.6439562342746626,-0.030568853052609986,-0.012126318377397324,-0.07117296465505832,-0.06319477525414241,-0.039082752599563585,0.27314865287284706,0.3252974983758582,0.39241755945297324,0.4795349586734636,0.5773947404597721,-0.056518406329017876,-0.046695749437654754,-0.13296431801897882,-0.1625351798986421,-0.16659436343041295,0.21993554741390534,0.242968493304643,0.19076407555043048,0.33566918199315865,0.3867823606605795,-0.20517948201891778,1.941558707289536,-0.5332493318485373,1.3066402506356578
1983-04-29,198304,0.12681411250663,0.137453694349588,-0.0106395818429587,0.07156223451162917,0.0032320507222560074,0.009936309454691943,-0.0013812364973330407,0.008710488004260565,0.0398166486949459,0.124785285586424,-0.112299650580289,-0.107078594063619,0.5833270159396137,-0.03951905353340224,-0.012469210142898542,-0.053087203760253554,-0.06516652459481727,-0.035048082424641185,0.2646016022485429,0.3356949643633502,0.36407470375367756,0.507106099398054,0.5763739951933543,-0.04974445433518413,-0.012627708063557813,-0.12289407495026815,-0.17692772848611066,-0.1931015344461777,0.21971607242352167,0.22406186970040826,0.22015433873428156,0.31132479827393117,0.38918695135041986,-0.19533769253944105,1.9409159173410577,-0.521203290246175,1.2954776097405538
1983-05-31,198305,0.127008078510337,0.134946293670883,-0.0079382151605458,0.013138313140227533,-0.010392205945667796,-0.06272258950050395,0.05460733264173934,0.01672729961161746,0.0592935998527595,0.113092700919538,-0.208529857070499,-0.111083413728912,0.5706356029246477,-0.02764451749849617,-0.008644437555183024,-0.05291515260401058,-0.054622651881792404,-0.017800895761002897,0.33140503814009975,0.418360827035642,0.41310480303781805,0.6042953936833108,0.6579912250006011,-0.08179200897232144,-0.054958413144424845,-0.170563711870419,-0.23377712037330312,-0.2299545373160255,0.20208565570348835,0.16762253400150506,0.22191033074262875,0.2949991949192785,0.36828992388542503,-0.15395629187545373,2.3007357817960976,-0.7269623923109221,1.1900120743514835
1983-06-30,198306,0.127391051548445,0.13352020984624,-0.0061291582977955,0.0371387396574641,0.012096118812766883,-0.020861579565643284,0.023075985316219984,0.002335279536522935,0.0516410260991934,0.165097597238891,-0.206481826524309,-0.076755146525311,0.5836736846306122,-0.051113922338389656,-0.03348857703283708,-0.061553303942665984,-0.05876014626848706,-0.04848763029184487,0.3346114775076844,0.4293106061723163,0.4266560335742272,0.6286169526243758,0.6859587868165787,-0.10882525640177729,-0.08170086539867763,-0.1811631235528771,-0.24422145698138048,-0.25496800992558477,0.19560877903820606,0.18996227236273924,0.2506014901132221,0.2981688606469916,0.3218468565669133,-0.24186143050282122,2.3758641971351455,-0.8228722061032553,1.1933372420625545
1983-07-29,198307,0.126419454954426,0.132241952222579,-0.0058224972681535,-0.032079075463746234,0.010382805746370566,0.0511663446077849,-0.04457500601071716,0.021249037541662342,0.0165280527370629,-0.0114446112068653,-0.15608169451835,-0.108566579783609,0.6084541902132111,-0.06842452987293561,-0.04351121896067467,-0.07905326294204514,-0.08216034179932531,-0.06294432305166907,0.279079833056619,0.3947131711975128,0.3945969239276537,0.5570175333744664,0.6521008334012128,-0.11160111667608309,-0.07861469404436161,-0.16704580245608566,-0.23921254982451182,-0.23052011295378266,0.14815778650426253,0.1549016919677324,0.22138881750514594,0.27686507785517955,0.3073540383359858,-0.32076060353445746,2.1580547187710355,-0.7821304197042279,1.0505527157986383
1983-08-31,198308,0.126885387234509,0.130698369156771,-0.0038129819222614,0.0034590107187521743,-0.01563893347997999,0.07121555007471815,-0.022195270976046007,0.024540277855937823,0.0068365501480181,-0.0113100229863715,-0.132938586343132,-0.107607642329015,0.5765895321142028,-0.024603957019928884,-0.04148853371657516,-0.04658489078580973,-0.048167534572598994,-0.03673190628209601,0.20627979178683103,0.35156416243016536,0.34123738616672034,0.4558316551409759,0.5779631346977732,-0.05982962872438188,-0.0518180102656766,-0.12431257880749859,-0.19603911461715087,-0.19572773710805152,0.12089932138394485,0.1441582504917448,0.22235146853948093,0.24123650143621025,0.2945092668903856,-0.18823370036706666,1.8298294852560857,-0.5912101200736782,0.9686931040186793
1983-09-30,198309,0.127428594215541,0.124848695671361,0.0025798985441795,0.015899923606335943,0.013731231077780773,0.007962191695896178,0.005218566814614737,-0.0032087692771573875,0.0118906029754903,-0.0010787525838411,-0.133681821213702,-0.117619274145692,0.5972182397196327,-0.04545767773176254,-0.059714598883177886,-0.0608189503311771,-0.05185580781111968,-0.052295661653461376,0.2305217034284513,0.35447946486749743,0.35313445693463974,0.4796404869049993,0.5711764113970373,-0.06257705855732922,-0.07157842312181861,-0.1045258457850746,-0.19926193878902057,-0.19553729156594982,0.125045178900719,0.16429422480949057,0.2463837747522089,0.26221789281951136,0.29610611588457664,-0.25816922308761064,1.8843366251806466,-0.5972023098487539,1.0365519176243125
1983-10-31,198310,0.125278917456873,0.125903905708454,-0.0006249882515807,-0.0284385699361195,0.024592919098395092,0.05475433236710518,-0.03632508027975706,0.028757397875652787,0.0127858838459383,-0.0078338619135596,-0.132410438777463,-0.104909799592369,0.6431479439798355,-0.06686261039331004,-0.09937057945845237,-0.10194472483068924,-0.021978002857376507,-0.11184023480270022,0.17933288294650687,0.3135744161337966,0.30405571072923543,0.43103426917188,0.5141547359441649,-0.041512031271771874,-0.014845390476070714,-0.07980648763836314,-0.1409198841077866,-0.1265185408635699,0.0931748003149892,0.11615414744263461,0.2282762082294711,0.25553533284921004,0.3024048584953489,-0.38411524095375504,1.6487638550280195,-0.379506655559374,0.9398245324919716
1983-11-30,198311,0.125738053503418,0.126941924461996,-0.0012038709585787,0.029127641343876777,-0.006837187303096976,-0.03438005558966718,0.0009095687109563463,0.027276370001967826,0.0208380071723243,-0.0012969850363741,-0.132953329762514,-0.106763973091955,0.597473150525435,-0.06187999128949706,-0.08649261180866676,-0.09727774747742995,-0.01429737526072358,-0.10227905993485162,0.2480883117562379,0.3313614012272155,0.357136109038921,0.48012936026658465,0.5659880442334417,-0.047690300360306886,-0.0607721724031792,-0.08970853217605732,-0.13686479912284807,-0.1336553404844268,0.07536869620063641,0.10485169911770068,0.1967179473484939,0.21790558099981333,0.29646245420909717,-0.3461746571530899,1.8788455208025243,-0.4427756209401861,0.8402255303022632
1983-12-30,198312,0.124701460714966,0.12646118576254,-0.0017597250475743,-0.010519132590209252,0.0039324120336415806,0.024755976801657465,-0.011962331591480795,0.005329787653145758,0.0166933991221519,0.0089549899761722,-0.143267575185239,-0.10593115898356,0.6288443595473954,-0.05519794078094495,-0.08369643320589075,-0.09215891820604008,-0.03659624422494841,-0.10002789327253593,0.21626017485507212,0.2967123930872773,0.34645108009718656,0.4345979323076811,0.5168323524386034,-0.03298505834760782,-0.06211136816655435,-0.08193748227547444,-0.15514169103238992,-0.1028260580837901,0.05943925707253545,0.07983910082551514,0.18956475684303453,0.2062223034997238,0.2843070303368187,-0.35064423382886944,1.715498676761464,-0.41087091531186803,0.7709903653002821
1984-01-31,198401,0.122554254713983,0.125674508832633,-0.0031202541186502,-0.013110569150095498,-0.039642888164420576,0.07334423502678257,0.0052260838877342865,0.05195525449576139,0.0160494196688401,0.0032381451596457,-0.150072000304867,-0.134352452879311,0.705962996669655,-0.004772381205987114,-0.0612391345996927,-0.053174380105671396,0.007491052931472701,-0.05976206321061316,0.13793996765180094,0.2116785940910282,0.2633310157070489,0.36577103437532055,0.43843411771961566,-0.03656623233349098,-0.09090322466003661,-0.11591666863352534,-0.1363835803923008,-0.10796254065745838,-0.0255883607645873,0.01657306045288581,0.13173640733914385,0.1806091125015035,0.2299931382856856,-0.16304167334509562,1.3387060648629985,-0.46223842446736013,0.49531185519863585
1984-02-29,198402,0.124436622049504,0.126090653028456,-0.0016540309789519,-0.03985683543616622,-0.029067655561433602,0.07670888123580082,-0.010988865252103361,0.021141395087098364,0.0838226014100281,0.0433457607354992,-0.0505719555369745,-0.0480657485291226,0.7292411622693701,0.017865450386129123,-0.03826793108346258,-0.04808531416896991,0.00909174073985634,-0.0364114921473075,0.05953611866729369,0.1330427329378694,0.16405687413896997,0.2860100720197803,0.36166459559792397,-0.000469701622261013,-0.08963712525751,-0.1243618889387804,-0.13140957684562862,-0.08492317048262588,-0.0037598972706705397,-0.012571052982545966,0.1056097235978028,0.1519296777538881,0.21869121719088946,-0.0902613598943332,0.943918307790476,-0.40728534086074886,0.42656341668392767
1984-03-30,198403,0.121628811468556,0.126909140053929,-0.0052803285853735,0.013301146239128455,0.0030424799107780457,0.021269056264224276,-0.018128153092845142,0.015121729027435481,0.0674210597067532,-0.001880216464755,-0.058702124378559,-0.0349645984509864,0.7371778873805517,0.018442534675212667,-0.04060411160244834,-0.03262592220153243,-0.008513899546953587,-0.028537822204165984,0.05214884550301119,0.1192689065801262,0.2063863058006165,0.30424608758692506,0.3544117020232944,0.009822656891363118,-0.07644591168996095,-0.10601677356962425,-0.11007595710139507,-0.05766862248956551,0.023032945890737667,-0.02917147186347486,0.11573363457925331,0.16684681324667422,0.23759102807656923,-0.08645091169840659,0.9739326128120901,-0.32174111500364194,0.47800169980264373
1984-04-30,198404,0.12103715898013,0.12681411250663,-0.0057769535264997,0.00253478471710952,-0.005718149758536251,0.0013892588303877804,0.005392715496500704,0.008491013013876916,0.0706808300027221,-0.0034933651387597,-0.057308336339833,-0.0492621697637667,0.7817241881419361,0.027049843390503706,-0.013568150226851317,-0.025647471061415017,0.004470971108761071,-0.012365093962132903,0.07109336211480735,0.09947310150513468,0.242504497149511,0.3117723929448115,0.3418816681963325,0.03711674627162632,-0.07314962061508401,-0.12718327415092653,-0.14335708011099357,-0.0639382078721023,0.004345797276886568,0.0004382663107598758,0.09160872585040947,0.16947087892689822,0.21884163924526864,-0.017841647870142856,1.003630057368117,-0.3482730520826078,0.45053200365440893
1984-05-31,198405,0.121226755062713,0.127008078510337,-0.0057813234476238,-0.05373838645348205,0.0014823300892382752,0.0040808463910528715,0.022559778004602005,-0.0009031171084158695,0.0720106326170405,-0.0099051527403778,-0.0438600898328776,-0.0449533595253877,0.8740446223068756,0.019000079943313156,-0.02527063510551441,-0.026978134383296236,0.009843621737493289,-0.004389371458406153,0.08695578889554226,0.08169976489771837,0.27289035554321106,0.3265861868605014,0.33967523502371894,0.026833595827896618,-0.08877170289809752,-0.15198511140098164,-0.14816252834370405,-0.08278232242141113,-0.03446312170198328,0.0198246750391404,0.09291353921579015,0.1662042681819367,0.22819023564750757,-0.02629931845680468,1.04298168589198,-0.4192316845715477,0.43740861249782503
1984-06-29,198406,0.122782779537348,0.127391051548445,-0.004608272011097,0.02311478310599869,-0.0113732860271266,-0.017655140198058635,-0.003957262113235849,-0.004141597128759353,0.0701366029277,-0.0148684457426274,-0.0426226155269955,-0.0382476644085821,0.8460620105239707,0.017625345305552584,-0.010439381604276335,-0.007646223930097409,0.002626292046544798,0.001004878884449549,0.09469912866463197,0.09204455606654281,0.2940054751166914,0.3513473093088944,0.3690537202690773,0.02712439100309967,-0.0723378671510998,-0.13539620057960317,-0.1461427535238075,-0.08301649554878801,-0.005646506675466841,0.05499271107501602,0.10256008160878549,0.12623807752870725,0.23174273115341482,0.003483951620309995,1.1309836050033812,-0.3853483404647363,0.4757296213180655
1984-07-31,198407,0.122747804451239,0.126419454954426,-0.0036716505031867,-0.020838623755238695,-0.006927801788175396,-0.004365299843280483,-0.047350866285022955,-0.026201954992281166,0.103072948084098,-0.0074135991880909,-0.0860039883269543,-0.200838126624196,0.9411988740451869,0.024913310912260955,-0.010628733069109511,-0.013735811926389688,0.0054802068212665665,0.0073220531118860155,0.11563333814089385,0.1155170908710347,0.2779377003178475,0.3730210003445938,0.3348490484049724,0.03298642263172148,-0.055444685780002584,-0.1276114331484287,-0.11891899627769956,-0.04961227856881916,0.006743905463469811,0.07323103100088338,0.128707291350917,0.1591962518317232,0.2630979405363448,0.013203118327108816,1.1485173297552178,-0.29958809248417356,0.5903680731745865
1984-08-31,198408,0.123055330977898,0.126885387234509,-0.0038300562566109,0.10678140571526626,0.028181639373026743,-0.0015844911950698148,0.029576216975655205,-0.002718187264379889,0.098320318227681,-0.0116595498278675,-0.0815838967118002,-0.198556025272438,0.8563022401833659,-0.016884576696646267,-0.021980933765880842,-0.023563577552670103,-0.012127949262167108,-0.03059476463595949,0.14528437064333435,0.13495759437988933,0.24955186335414492,0.3716833429109422,0.3588458487929406,0.008011618458705273,-0.06448295008311673,-0.136209485892769,-0.13589810838366964,-0.05825862035338662,0.023258929107799944,0.10145214715553608,0.12033718005226537,0.1736099455064407,0.24808000845153633,-0.10016656714671487,1.1907127284477403,-0.3653758439516005,0.6262225133870669
1984-09-28,198409,0.12099416094065,0.127428594215541,-0.0064344332748904,0.0004029188173102815,-0.007122489634052884,0.03220410333751646,0.0024711369816673994,0.0009370882396167856,0.0972127794021692,-0.0136501098058328,-0.0732018488657735,-0.194785509165533,0.8544252354350405,-0.014256921151415339,-0.015361272599414564,-0.006398130079357137,-0.0068379839216988186,-0.01004764061556481,0.12395776143904612,0.12261275350618844,0.24911878347654798,0.340654707968586,0.2749691538114735,-0.00900136456448939,-0.04194878722774541,-0.13668488023169137,-0.13296023300862062,-0.05656023437615703,0.03924904590877154,0.12133859585148989,0.13717271391879232,0.17106093698385763,0.28683360043414485,-0.05095403571474637,1.0513070052688192,-0.35651794653459296,0.7107566475623343
1984-10-31,198410,0.12036989816781,0.125278917456873,-0.0049090192890635,-7.300266462966917e-05,0.003187986436847588,0.00356551188516077,-0.015260052994199719,-0.003112980710077024,0.0979415758827586,-0.0218501597360134,-0.0861070746485061,-0.190123155765715,0.824775872482366,-0.03250796906514232,-0.0350821144373792,0.04488460753593354,-0.04497762440939014,0.02318931006716681,0.13424153318728974,0.12472282778272854,0.2517013862253731,0.33482185299765804,0.25555709564951573,0.02666664079570116,-0.03829445636659127,-0.09940785283601472,-0.08500650959179802,-0.0443545143570458,0.022979347127645388,0.13510140791448186,0.16236053253422078,0.2092300581803597,0.3104702149158353,-0.04475002500368873,1.0429424785089942,-0.22570250206820996,0.7892616457260255
1984-11-30,198411,0.119676611523863,0.125738053503418,-0.0060614419795548,-0.010742494531981365,-0.001854568199283987,0.03437537322006385,-0.005268700377578664,0.00947026588761502,0.0995099511638496,0.0535176031706967,-0.0700194210398589,-0.278429866081038,0.853177522244164,-0.024612620519169695,-0.035397756187932894,0.047582616028773485,-0.04039906864535455,0.03995744765550537,0.0832730894709776,0.1090477972826831,0.23204104851034676,0.31789973247720393,0.22159414537704877,-0.013081872042872311,-0.04201823181575044,-0.08917449876254116,-0.08596504012411993,-0.0519418215753402,0.02948300291706426,0.12134925114785751,0.14253688479917692,0.22109375800846073,0.314537292391411,-0.014992192253741765,0.9110315688953599,-0.2671367703313354,0.7781746361745379
1984-12-31,198412,0.11867021314673,0.124701460714966,-0.0060312475682358,0.02337760200135647,0.010614462542193684,-0.007072160099508308,0.0027429104212182676,-0.010599651474955202,0.120187867353194,0.0572152273832352,-0.0086160335417857,-0.312333623594591,0.8479285982477014,-0.02849849242494578,-0.03696097742509513,0.018601696555996552,-0.044829952491590955,0.03628701926393673,0.08045221823220515,0.13019090524211444,0.21833775745260897,0.30057217758353116,0.26649474541007384,-0.029126309818946525,-0.048952423927866626,-0.1221566326847821,-0.06984099973618227,-0.07060952567774845,0.020399843752979676,0.13012549977049911,0.14678304642718837,0.22486777326428325,0.35027251092245515,-0.05559495093368448,0.9406047519564846,-0.3234663037411655,0.8178933754609736
1985-01-31,198501,0.119469338547197,0.122554254713983,-0.003084916166786,0.08224244033280843,0.010782671410537263,-0.004975972176488628,0.0016449099018511276,-0.033072363341361356,0.138346388892728,0.0158294801554308,0.0523627382452803,-0.349105751287614,0.692992876921275,-0.05646675339370558,-0.04840199889968428,0.012263434137459825,-0.054989682004626034,0.035295089380978,0.07373862643922727,0.12539104805524798,0.2278310667235196,0.3004941500678147,0.31714195393889266,-0.05433699232654563,-0.07935043630003438,-0.09981734805880982,-0.0713963083239674,-0.07296590823040665,0.0421614212174731,0.15732476810373117,0.20619747326609078,0.25558149905027294,0.3681361746687213,-0.11120319331443612,0.9844566215704404,-0.3606497445227913,0.9680369348485762
